code,display_code,description,level,parent_code,is_leaf,section_code,division_code,group_code,class_code,source_version,is_special_annex,is_active
4751,4751,Comercio al por menor de textiles en almacenes especializados.,class,475,False,G,47,475,4751,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
4752,4752,"Comercio al por menor de artículos de ferretería, pinturas y productos de vidrio en almacenes especializados",class,475,False,G,47,475,4752,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
4753,4753,"Comercio al por menor de alfombras, cubiertas de pared y piso en almacenes especializados",class,475,False,G,47,475,4753,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
4759,4759,"Comercio al por menor de aparatos, muebles, artículos y equipos de uso domésticos en almacenes especializados",class,475,False,G,47,475,4759,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
4761,4761,"Comercio al por menor de libros, periódicos y artículos de papelería en almacenes especializados",class,476,False,G,47,476,4761,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
4762,4762,Comercio al por menor de grabaciones musicales y videográficas en almacenes especializados Página 16 de 26,class,476,False,G,47,476,4762,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
4763,4763,Comercio al por menor de artículos de deporte en almacenes especializados.,class,476,False,G,47,476,4763,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
4764,4764,Comercio al por menor de juegos y de juguetes en almacenes especializados.,class,476,False,G,47,476,4764,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
4771,4771,"Comercio al por menor de productos textiles, prendas de vestir, calzado y artículos de cuero en almacenes especializados.",class,477,False,G,47,477,4771,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
4772,4772,"Comercio al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en almacenes especializados.",class,477,False,G,47,477,4772,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
4773,4773,Otro comercio al por menor de productos nuevos en almacenes especializados,class,477,False,G,47,477,4773,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
4774,4774,Comercio al por menor de mercancías de segunda mano,class,477,False,G,47,477,4774,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
4781,4781,"Comercio al por menor en puestos de venta y mercados de: alimento, bebidas y de productos del tabaco",class,478,False,G,47,478,4781,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
4782,4782,"Comercio al por menor en puestos de venta y mercados de: artículos textiles, ropa y calzado",class,478,False,G,47,478,4782,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
4789,4789,Comercio al por menor en puestos de venta y mercados de otras mercancías,class,478,False,G,47,478,4789,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
4791,4791,Comercio al por menor a través de pedido por correo o vía Internet,class,479,False,G,47,479,4791,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
4799,4799,"Otros tipos de comercio al por menor no realizada en almacenes, puestos de venta o mercados",class,479,False,G,47,479,4799,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
4911,4911,Transporte de pasajeros por vía férrea,class,491,False,H,49,491,4911,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
4912,4912,Transporte de carga por vía férrea,class,491,False,H,49,491,4912,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
4921,4921,"Transporte terrestre de pasajeros del área urbana, suburbana o metropolitana",class,492,False,H,49,492,4921,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
4922,4922,Otros transportes terrestres de pasajeros,class,492,False,H,49,492,4922,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
4923,4923,Transporte de carga por carretera,class,492,False,H,49,492,4923,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
4930,4930,Transporte por tuberías.,class,493,False,H,49,493,4930,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5011,5011,Transporte marítimo y de cabotaje de pasajero,class,501,False,H,50,501,5011,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5012,5012,Transporte marítimo y de cabotaje de carga,class,501,False,H,50,501,5012,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5021,5021,Transporte de pasajeros por vías de navegación interiores,class,502,False,H,50,502,5021,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5022,5022,"Transporte de carga, por vías de navegación interiores",class,502,False,H,50,502,5022,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5110,5110,Transporte de pasajeros por vía aérea,class,511,False,H,51,511,5110,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5120,5120,Transporte de carga por vía aérea,class,512,False,H,51,512,5120,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5210,5210,Depósito y almacenaje,class,521,False,H,52,521,5210,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5221,5221,Actividades de servicio secundario de transporte por vía terrestre,class,522,False,H,52,522,5221,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5222,5222,Actividades de servicio secundario de transporte por vía acuática,class,522,False,H,52,522,5222,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5223,5223,Actividades de servicio secundario de transporte por vía aérea,class,522,False,H,52,522,5223,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5224,5224,Manipulación de carga,class,522,False,H,52,522,5224,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5229,5229,Otras actividades complementarias de transporte,class,522,False,H,52,522,5229,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5310,5310,Correo,class,531,False,H,53,531,5310,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5320,5320,Servicio de mensajería,class,532,False,H,53,532,5320,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5510,5510,Actividades de alojamiento de corto plazo,class,551,False,I,55,551,5510,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5511,5511,Actividades de alojamiento en hoteles,class,551,False,I,55,551,5511,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5512,5512,Actividades de alojamiento transitorio: hoteles de alta rotatividad,class,551,False,I,55,551,5512,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5513,5513,Actividades de alojamiento en albergues,class,551,False,I,55,551,5513,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5519,5519,Otros alojamientos de corto plazo,class,551,False,I,55,551,5519,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5520,5520,"Parques de caravanas, parques de remolques, campamentos de recreo y camping",class,552,False,I,55,552,5520,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5590,5590,Otras actividades de alojamientos,class,559,False,I,55,559,5590,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5610,5610,Restaurantes y otros servicios de comidas móviles,class,561,False,I,56,561,5610,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5621,5621,Abastecimiento de eventos,class,562,False,I,56,562,5621,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5629,5629,Otras actividades del servicio de alimentación,class,562,False,I,56,562,5629,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5630,5630,Actividades vinculadas al servicio de bebidas,class,563,False,I,56,563,5630,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5811,5811,Publicación de libros,class,581,False,J,58,581,5811,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5812,5812,Publicación de directorios y de listas de envío,class,581,False,J,58,581,5812,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5813,5813,"Publicación de periódicos, diarios y revistas",class,581,False,J,58,581,5813,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5819,5819,Otras publicaciones,class,581,False,J,58,581,5819,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5820,5820,Publicación de programas informáticos,class,582,False,J,58,582,5820,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5911,5911,"Actividades de producción de películas, videocintas y programas de televisión",class,591,False,J,59,591,5911,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5912,5912,"Actividades posteriores de la producción de películas, videocintas y programas de televisión",class,591,False,J,59,591,5912,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5913,5913,"Actividades de distribución de películas, videocintas y programas de televisión",class,591,False,J,59,591,5913,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5914,5914,Actividades de proyección de películas.,class,591,False,J,59,591,5914,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
5920,5920,Actividades de grabación y publicación de grabaciones sonoras.,class,592,False,J,59,592,5920,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
6010,6010,Difusión de radio.,class,601,False,J,60,601,6010,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
6020,6020,Programación y actividades de transmisión de televisión.,class,602,False,J,60,602,6020,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
6100,6100,Telecomunicaciones.,class,610,False,J,61,610,6100,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
6201,6201,Actividades de programación informática,class,620,False,J,62,620,6201,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
6202,6202,Actividades de consultoría informática y actividades de administración de medios informáticos,class,620,False,J,62,620,6202,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
6209,6209,Otras actividades de tecnología de información y servicio de computadoras,class,620,False,J,62,620,6209,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
6311,6311,"Procesamiento de datos, hospedaje y actividades conexas",class,631,False,J,63,631,6311,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
6312,6312,Portales Web,class,631,False,J,63,631,6312,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
6391,6391,Actividades de agencias de noticias,class,639,False,J,63,639,6391,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
6399,6399,Otros servicios de información n.c.p.,class,639,False,J,63,639,6399,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
6411,6411,Banca Central,class,641,False,K,64,641,6411,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
6419,6419,Otros tipos de intermediación monetaria.,class,641,False,K,64,641,6419,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
6420,6420,Actividades de sociedades de control (holding),class,642,False,K,64,642,6420,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
6430,6430,"Fideicomisos, fondos y otras fuentes de financiamiento",class,643,False,K,64,643,6430,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
6491,6491,Arrendamiento financiero,class,649,False,K,64,649,6491,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
6492,6492,Otros tipos de crédito,class,649,False,K,64,649,6492,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
6499,6499,"Otras actividades financieras, excepto seguros y de fondos de pensiones.",class,649,False,K,64,649,6499,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
6511,6511,Seguros de vida,class,651,False,K,65,651,6511,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
6512,6512,Seguros generales,class,651,False,K,65,651,6512,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
6520,6520,Reaseguros,class,652,False,K,65,652,6520,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
6530,6530,Fondos de pensión,class,653,False,K,65,653,6530,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
6611,6611,Administración de mercados financieros,class,661,False,K,66,661,6611,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
6612,6612,Títulos de valor y contratos de corretaje de materias primas,class,661,False,K,66,661,6612,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
6619,6619,Otras actividades auxiliares a las actividades de servicios financieros,class,661,False,K,66,661,6619,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
6621,6621,Evaluación de riesgos y daños,class,662,False,K,66,662,6621,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
6622,6622,Actividades de los agentes y corredores de seguro,class,662,False,K,66,662,6622,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
6629,6629,Otras actividades auxiliares de seguros y fondos de pensiones,class,662,False,K,66,662,6629,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
6630,6630,Actividades de administración de fondos,class,663,False,K,66,663,6630,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
6810,6810,Actividades inmobiliarias con bienes propios o arrendados,class,681,False,L,68,681,6810,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
6820,6820,Actividades inmobiliarias realizadas a cambio de una retribución o por contrato.,class,682,False,L,68,682,6820,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
6910,6910,Actividades jurídicas,class,691,False,M,69,691,6910,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
6920,6920,"Actividades de contabilidad, teneduría de libros y auditorias; asesoramiento en materia de impuesto.",class,692,False,M,69,692,6920,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
7010,7010,Actividades de oficinas centrales,class,701,False,M,70,701,7010,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
7020,7020,Actividades de administración de empresas y de consultoría sobre administración de empresas.,class,702,False,M,70,702,7020,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
7110,7110,Actividades de arquitectura e ingeniería; y actividades conexas de asesoramiento técnico.,class,711,False,M,71,711,7110,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
7120,7120,Ensayos y análisis técnicos,class,712,False,M,71,712,7120,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
7210,7210,Investigación y desarrollo experimental en el campo de las ciencias naturales y la ingeniería,class,721,False,M,72,721,7210,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
7220,7220,Investigación y desarrollo experimental en el campo de las ciencias sociales y las humanidades.,class,722,False,M,72,722,7220,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
7310,7310,Publicidad,class,731,False,M,73,731,7310,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
7320,7320,Investigación de mercados y encuestas de opinión públicas,class,732,False,M,73,732,7320,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
7410,7410,Actividades especializadas en diseño,class,741,False,M,74,741,7410,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
7420,7420,Actividades de fotografía,class,742,False,M,74,742,7420,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
7490,7490,"Otras actividades profesionales, científicas y técnicas n.c.p.",class,749,False,M,74,749,7490,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
7500,7500,Actividades veterinarias,class,750,False,M,75,750,7500,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
7710,7710,Renta y alquiler de vehículos automotores,class,771,False,N,77,771,7710,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
7721,7721,Renta y alquiler de equipo de recreo y deportivo,class,772,False,N,77,772,7721,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
7722,7722,Alquiler de cintas de vídeo y discos,class,772,False,N,77,772,7722,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
7729,7729,Alquiler de otros efectos personales y artículos domésticos n.c.p.,class,772,False,N,77,772,7729,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
7730,7730,"Alquiler de otro tipo de maquinaria, equipo y mercancías tangibles",class,773,False,N,77,773,7730,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
7740,7740,Arrendamiento de propiedad intelectual y productos similares excepto derechos de autor.,class,774,False,N,77,774,7740,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
7810,7810,Actividades de agencias de colocación de empleados,class,781,False,N,78,781,7810,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
7820,7820,Actividades de agencias de trabajo temporal,class,782,False,N,78,782,7820,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
7830,7830,Otro suministro de recursos humanos,class,783,False,N,78,783,7830,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
7911,7911,Actividades de agencias de viajes,class,791,False,N,79,791,7911,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
7912,7912,Actividades de operadores turísticos,class,791,False,N,79,791,7912,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
7990,7990,Otros servicios de reserva y actividades relacionadas,class,799,False,N,79,799,7990,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
8010,8010,Actividades de seguridad privada,class,801,False,N,80,801,8010,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
8020,8020,Actividades de servicios de sistemas de seguridad,class,802,False,N,80,802,8020,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
8030,8030,Actividades de investigación,class,803,False,N,80,803,8030,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
8110,8110,Actividades combinadas de apoyo a instalaciones,class,811,False,N,81,811,8110,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
8121,8121,Limpieza general de edificios,class,812,False,N,81,812,8121,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
8129,8129,Otras actividades de limpieza industrial y de edificios.,class,812,False,N,81,812,8129,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
8130,8130,Actividades de servicio de manutención y cuidado de paisajes,class,813,False,N,81,813,8130,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
8211,8211,Actividades de servicio administrativa combinadas de oficina,class,821,False,N,82,821,8211,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
8219,8219,"Fotocopiado, preparación de documentos y otro apoyo especializado de oficinas.",class,821,False,N,82,821,8219,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
8220,8220,Actividades de centros de llamados,class,822,False,N,82,822,8220,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
8230,8230,Organización de convenciones y eventos comerciales,class,823,False,N,82,823,8230,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
8291,8291,Actividades de agencias de cobranza y oficinas de crédito,class,829,False,N,82,829,8291,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
8292,8292,Actividades de embalaje,class,829,False,N,82,829,8292,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
8299,8299,"Otras actividades de servicio de apoyo a los negocios, n.c.p.",class,829,False,N,82,829,8299,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
8411,8411,Actividades de la administración pública en general,class,841,False,O,84,841,8411,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
8412,8412,"Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales y otros servicios sociales, excepto servicios de seguridad social.",class,841,False,O,84,841,8412,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
8413,8413,Regulación y facilitación de la actividad económica,class,841,False,O,84,841,8413,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
8421,8421,Relaciones exteriores,class,842,False,O,84,842,8421,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
8422,8422,Actividades de defensa,class,842,False,O,84,842,8422,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
8423,8423,Actividades de mantenimiento del orden público y de seguridad,class,842,False,O,84,842,8423,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
